,Date,Open,High,Low,Close,Adj Close,Volume,Ticker
18,2014-06-01,122.93,133.570007,121.720001,130.550003,105.56311000000001,132581600,CVX
19,2014-07-01,130.940002,135.100006,128.029999,129.240005,104.50386800000001,101737500,CVX
20,2014-08-01,127.760002,129.529999,124.58000200000001,129.449997,104.67366,91354100,CVX
21,2014-09-01,129.199997,129.380005,118.660004,119.32,97.302582,130169500,CVX
22,2014-10-01,118.800003,120.16999799999999,106.650002,119.949997,97.816322,197236600,CVX
23,2014-11-01,119.83000200000001,119.970001,108.43,108.870003,88.78085300000001,130610800,CVX
24,2014-12-01,109.379997,114.82,100.150002,112.18,92.328445,221038700,CVX
25,2015-01-01,111.629997,113.0,98.879997,102.529999,84.386093,209711800,CVX
26,2015-02-01,103.980003,112.93,102.970001,106.68,87.801712,148268000,CVX
27,2015-03-01,106.32,107.690002,100.660004,104.980003,87.25145,170304500,CVX
28,2015-04-01,105.769997,112.199997,104.08000200000001,111.059998,92.304649,130040100,CVX
29,2015-05-01,110.279999,110.800003,102.379997,103.0,85.605797,132871600,CVX
30,2015-06-01,103.470001,103.75,96.220001,96.470001,80.97751600000001,158810200,CVX
31,2015-07-01,96.300003,96.66999799999999,88.010002,88.480003,74.270653,184583600,CVX
32,2015-08-01,87.279999,87.33000200000001,69.58000200000001,80.989998,67.98350500000001,287869400,CVX
33,2015-09-01,78.760002,80.470001,74.309998,78.879997,67.046638,246188800,CVX
34,2015-10-01,79.720001,91.980003,77.309998,90.879997,77.246429,224753100,CVX
35,2015-11-01,90.610001,98.639999,87.790001,91.32,77.62041500000001,176699200,CVX
36,2015-12-01,90.970001,94.0,84.25,89.959999,77.398323,261449500,CVX
37,2016-01-01,89.529999,90.110001,75.33000200000001,86.470001,74.39565999999999,280097900,CVX
38,2016-02-01,85.150002,89.839996,79.849998,83.440002,71.78875,234915000,CVX
39,2016-03-01,84.120003,97.910004,83.370003,95.400002,83.11975100000001,214769100,CVX
40,2016-04-01,93.690002,104.260002,92.43,102.18,89.027016,155690100,CVX
41,2016-05-01,101.83000200000001,103.849998,98.519997,101.0,87.998932,130875500,CVX
42,2016-06-01,100.239998,105.0,98.769997,104.83000200000001,92.301422,152096700,CVX
43,2016-07-01,104.779999,107.58000200000001,99.849998,102.480003,90.232262,134262500,CVX
44,2016-08-01,101.33000200000001,103.599998,97.910004,100.58000200000001,88.559341,132677100,CVX
45,2016-09-01,100.349998,104.349998,97.529999,102.91999799999999,91.574524,151268200,CVX
46,2016-10-01,102.550003,105.459999,99.610001,104.75,93.202789,138659500,CVX
47,2016-11-01,105.510002,112.980003,104.25,111.559998,99.26207,169962900,CVX
48,2016-12-01,112.790001,119.0,112.209999,117.699997,105.77364299999999,134506600,CVX
49,2017-01-01,118.379997,119.0,110.720001,111.349998,100.06708499999999,123832300,CVX
50,2017-02-01,111.199997,114.279999,109.269997,112.5,101.100555,123281600,CVX
51,2017-03-01,112.91999799999999,114.389999,105.82,107.370003,97.41397099999999,164742200,CVX
52,2017-04-01,107.220001,110.66999799999999,103.83000200000001,106.699997,96.806084,101522600,CVX
53,2017-05-01,106.260002,107.709999,103.07,103.480003,93.884682,118545200,CVX
54,2017-06-01,103.690002,108.489998,102.550003,104.33000200000001,95.618729,126624600,CVX
55,2017-07-01,104.239998,110.0,102.550003,109.190002,100.07292199999999,105290000,CVX
56,2017-08-01,109.540001,111.440002,105.300003,107.620003,98.63401800000001,109283200,CVX
57,2017-09-01,107.68,118.33000200000001,107.510002,117.5,108.771065,109354600,CVX
58,2017-10-01,116.41999799999999,120.889999,112.57,115.889999,107.28065500000001,113304800,CVX
59,2017-11-01,116.300003,119.150002,113.900002,118.989998,110.150375,101837000,CVX
0,2012-12-01,49.77,51.060001,48.549999,49.790001000000004,44.846249,159328600,DIS
1,2013-01-01,50.799999,54.869999,50.18,53.880001,49.275391,186436300,DIS
2,2013-02-01,54.18,55.950001,53.41,54.59,49.924717,183387500,DIS
3,2013-03-01,54.310001,57.82,54.299999,56.799999,51.945842999999996,135853800,DIS
4,2013-04-01,56.889998999999996,63.25,56.150002,62.84,57.469662,181634900,DIS
5,2013-05-01,62.880001,67.889999,62.799999,63.080002,57.689152,202249600,DIS
6,2013-06-01,63.060001,65.550003,61.82,63.150002,57.753166,151203100,DIS
7,2013-07-01,63.84,67.360001,62.57,64.650002,59.124977,132449900,DIS
8,2013-08-01,65.160004,67.160004,60.41,60.830002,55.631439,161728900,DIS
9,2013-09-01,61.419998,67.650002,60.52,64.489998,58.97864499999999,207271000,DIS
10,2013-10-01,64.370003,69.870003,63.099998,68.589996,62.72826800000001,149885600,DIS
11,2013-11-01,68.709999,71.690002,66.720001,70.540001,64.511627,127300800,DIS
12,2013-12-01,70.790001,76.540001,68.800003,76.400002,69.870819,139787700,DIS
13,2014-01-01,76.040001,76.839996,71.120003,72.610001,67.224533,144225600,DIS
14,2014-02-01,72.660004,81.589996,69.849998,80.809998,74.81633000000001,159959800,DIS
15,2014-03-01,80.300003,83.650002,77.279999,80.07,74.13121,147818100,DIS
16,2014-04-01,80.389999,82.849998,76.309998,79.339996,73.45536,141470400,DIS
17,2014-05-01,79.349998,84.389999,79.209999,84.010002,77.778984,135289000,DIS
18,2014-06-01,84.269997,86.07,81.800003,85.739998,79.380669,129981800,DIS
19,2014-07-01,85.809998,87.629997,84.870003,85.879997,79.510277,120676600,DIS
20,2014-08-01,85.389999,91.139999,85.209999,89.879997,83.2136,119719000,DIS
21,2014-09-01,90.18,91.199997,87.360001,89.029999,82.426651,112146900,DIS
22,2014-10-01,89.08000200000001,91.980003,78.540001,91.379997,84.602356,196405200,DIS
23,2014-11-01,91.239998,92.959999,88.650002,92.510002,85.648537,129883200,DIS
24,2014-12-01,92.629997,95.93,90.129997,94.190002,87.203941,145232700,DIS
25,2015-01-01,94.910004,96.43,90.83000200000001,90.959999,85.28385899999999,139500600,DIS
26,2015-02-01,91.300003,105.980003,90.059998,104.08000200000001,97.58512900000001,150289300,DIS
27,2015-03-01,104.349998,108.940002,102.870003,104.889999,98.344597,127784500,DIS
28,2015-04-01,105.43,111.660004,104.25,108.720001,101.935577,118683000,DIS
29,2015-05-01,109.949997,113.300003,107.66999799999999,110.370003,103.482613,121219000,DIS
30,2015-06-01,111.480003,115.279999,107.650002,114.139999,107.01736499999998,132415500,DIS
31,2015-07-01,114.949997,120.720001,114.269997,120.0,112.51168100000001,128648900,DIS
32,2015-08-01,120.879997,122.08000200000001,90.0,101.879997,96.077972,409039800,DIS
33,2015-09-01,99.309998,105.949997,97.769997,102.199997,96.37975300000001,191307900,DIS
34,2015-10-01,102.970001,115.400002,99.879997,113.739998,107.26255800000001,160006200,DIS
35,2015-11-01,114.489998,120.650002,110.809998,113.470001,107.00794199999999,193950600,DIS
36,2015-12-01,114.150002,115.470001,104.300003,105.08000200000001,99.095741,229165100,DIS
37,2016-01-01,103.120003,103.43,90.41999799999999,95.82,90.94234499999999,222765600,DIS
38,2016-02-01,95.08000200000001,97.0,86.25,95.519997,90.657616,211432100,DIS
39,2016-03-01,95.900002,100.370003,95.529999,99.309998,94.254692,143110700,DIS
40,2016-04-01,98.800003,105.599998,95.800003,103.260002,98.003609,149298100,DIS
41,2016-05-01,103.300003,106.75,97.510002,99.220001,94.16926600000001,179880700,DIS
42,2016-06-01,98.66999799999999,100.959999,94.0,97.82,92.84053,154881400,DIS
43,2016-07-01,97.75,100.800003,95.82,95.949997,91.06572,129156600,DIS
44,2016-08-01,96.150002,99.269997,94.160004,94.459999,90.302818,186980800,DIS
45,2016-09-01,94.730003,94.959999,91.190002,92.860001,88.773232,164603500,DIS
46,2016-10-01,92.470001,94.400002,90.32,92.690002,88.61071,139393400,DIS
47,2016-11-01,92.779999,100.290001,91.660004,99.120003,94.757736,187624400,DIS
48,2016-12-01,99.129997,106.260002,98.25,104.220001,99.633278,178818000,DIS
49,2017-01-01,105.300003,111.050003,105.209999,110.650002,106.59552,146529700,DIS
50,2017-02-01,110.709999,111.989998,108.58000200000001,110.089996,106.05603,130198500,DIS
51,2017-03-01,110.660004,113.709999,110.040001,113.389999,109.235123,128977500,DIS
52,2017-04-01,113.18,116.099998,112.040001,115.599998,111.36413600000002,97240300,DIS
53,2017-05-01,115.589996,115.610001,105.230003,107.940002,103.984833,173480500,DIS
54,2017-06-01,107.730003,108.639999,103.16999799999999,106.25,102.35675,168401900,DIS
55,2017-07-01,106.760002,110.190002,102.720001,109.93,105.901901,114387900,DIS
56,2017-08-01,109.980003,110.83000200000001,100.5,101.199997,98.21704100000001,196946900,DIS
57,2017-09-01,101.650002,102.550003,96.199997,98.57,95.66456600000001,192634400,DIS
58,2017-10-01,99.309998,100.980003,96.800003,97.809998,94.926971,136249500,DIS
59,2017-11-01,98.129997,106.260002,97.900002,104.82,101.730347,172385900,DIS
0,2012-12-01,20.365385,21.10577,19.48077,20.182692000000003,16.209488,939758800,GE
1,2013-01-01,20.682692000000003,21.711538,19.884615,21.423077,17.3627,957518300,GE
2,2013-02-01,21.567307999999997,22.836538,21.413462,22.326923,18.09524,796508500,GE
3,2013-03-01,22.134615,22.98077,21.971153,22.23077,18.164735999999998,713412800,GE
4,2013-04-01,22.14423,22.807692000000003,20.298077,21.432692000000003,17.512627,1005020100,GE
5,2013-05-01,21.25,23.201923,21.25,22.423077,18.321863,877840200,GE
6,2013-06-01,22.471153,23.509615,21.884615,22.298077,18.21973,910374700,GE
7,2013-07-01,22.317307999999997,23.990385,21.884615,23.432692000000003,19.29974,825042700,GE
8,2013-08-01,23.653847,23.913462,22.153847,22.25,18.325645,676713000,GE
9,2013-09-01,22.413462,23.951923,22.038462,22.971153,18.919607,769099000,GE
10,2013-10-01,23.01923,25.461538,22.596153,25.134615,20.860916,931984400,GE
11,2013-11-01,25.048077,26.442308,25.028847,25.634615,21.275902,743707700,GE
12,2013-12-01,25.625,27.009615000000004,25.192307999999997,26.951922999999997,22.369228,772253200,GE
13,2014-01-01,26.788462,26.865384999999996,23.942307999999997,24.163462,20.217163,960471700,GE
14,2014-02-01,24.163462,25.038462,23.384615,24.490385,20.490694,701786800,GE
15,2014-03-01,24.240385,25.336538,23.961538,24.89423,21.010565,709440700,GE
16,2014-04-01,24.836538,25.865385,24.451923,25.85577,21.822101999999997,684513300,GE
17,2014-05-01,25.701923,25.923077,25.14423,25.759615,21.740944,458717000,GE
18,2014-06-01,25.682692000000003,26.471153,25.192307999999997,25.26923,21.327063,584181300,GE
19,2014-07-01,25.259615,26.10577,24.182692000000003,24.182692000000003,20.578392,758477100,GE
20,2014-08-01,24.10577,25.432692000000003,23.798077,24.98077,21.257523000000003,566911000,GE
21,2014-09-01,24.89423,25.384615,24.326923,24.634615,20.962961,574930800,GE
22,2014-10-01,24.451923,24.932692000000003,22.778847,24.817307999999997,21.296774,847796800,GE
23,2014-11-01,24.509615,26.057692000000003,24.5,25.471153,21.857868,537242300,GE
24,2014-12-01,25.153847,25.451923,23.134615,24.298077,20.851202,901647200,GE
25,2015-01-01,24.365385,24.48077,22.509615,22.971153,19.8981,935279000,GE
26,2015-02-01,23.076923,25.259615,22.98077,24.990385,21.647202,700111800,GE
27,2015-03-01,24.884615,25.115385,23.721153,23.85577,20.854328,776788900,GE
28,2015-04-01,23.76923,27.576922999999997,23.625,26.038462,22.762403,1435800600,GE
29,2015-05-01,26.048077,26.721153,25.586538,26.221153,22.922107999999998,664888700,GE
30,2015-06-01,26.211538,26.615384999999996,25.509615,25.548077,22.333714999999998,726657700,GE
31,2015-07-01,25.64423,26.278847,24.538462,25.096153,22.125254,641548600,GE
32,2015-08-01,25.115385,25.317307999999997,18.625,25.01,22.049305,952358900,GE
33,2015-09-01,23.307692000000003,25.028847,22.76923,24.25,21.379274,965956200,GE
34,2015-10-01,24.182692000000003,28.682692,23.836538,27.807692,24.735197,1540417600,GE
35,2015-11-01,27.826922999999997,29.798077000000003,27.76923,28.788462,25.607607,3414871500,GE
36,2015-12-01,28.836538,30.278847,28.625,29.951922999999997,26.642511,1157631100,GE
37,2016-01-01,29.375,29.653847,26.423077000000003,27.98077,25.075317000000002,1199088200,GE
38,2016-02-01,27.89423,28.471153,26.057692000000003,28.01923,25.109783,890402800,GE
39,2016-03-01,28.278847,30.817308,28.182692,30.567308,27.612568,762683000,GE
40,2016-04-01,30.288462,30.788462,29.14423,29.567308,26.709228999999997,672275300,GE
41,2016-05-01,29.461538,29.798077000000003,27.942308,29.067308,26.257563,633508200,GE
42,2016-06-01,28.884615000000004,30.288462,28.048077000000003,30.26923,27.3433,900138200,GE
43,2016-07-01,30.26923,31.73077,29.884615000000004,29.942308,27.252888000000002,798435300,GE
44,2016-08-01,29.923077000000003,30.35577,29.807692,30.038462,27.340406,558962200,GE
45,2016-09-01,29.951922999999997,30.240384999999996,28.26923,28.48077,25.922623,766760000,GE
46,2016-10-01,28.326922999999997,28.60577,27.240384999999996,27.98077,25.666292000000002,721711200,GE
47,2016-11-01,27.884615000000004,30.278847,27.10577,29.576922999999997,27.130419,741490600,GE
48,2016-12-01,29.461538,31.134615000000004,29.442308,30.384615000000004,27.871298,666285500,GE
49,2017-01-01,30.451922999999997,30.615384999999996,28.365384999999996,28.557692,26.392639000000003,686439500,GE
50,2017-02-01,28.586538,29.413462,28.134615000000004,28.663462,26.490393,548346600,GE
51,2017-03-01,28.826922999999997,29.259615000000004,28.125,28.653847,26.692721999999996,721490400,GE
52,2017-04-01,28.615384999999996,29.365384999999996,27.817308,27.875,25.967184,598264000,GE
53,2017-05-01,27.89423,28.182692,26.057692000000003,26.326922999999997,24.525059,785367200,GE
54,2017-06-01,26.451922999999997,28.336538,25.759615,25.971153,24.193642,1007420700,GE
55,2017-07-01,26.115385,26.528847,24.288462,24.625,23.334389,846521300,GE
56,2017-08-01,24.64423,24.89423,23.221153,23.60577,22.368578,716232600,GE
57,2017-09-01,23.653847,24.326923,22.673077,23.25,22.031451999999998,1000868800,GE
58,2017-10-01,23.288462,23.932692000000003,19.278847,19.384615,18.552187,1882883700,GE
59,2017-11-01,19.298077,19.951923,16.788462,17.586538,16.831326,1958121200,GE
0,2012-12-01,118.41999799999999,129.720001,115.620003,127.559998,115.92205,80380300,GS
1,2013-01-01,131.300003,148.0,129.619995,147.860001,134.36998,98912700,GS
2,2013-02-01,148.509995,159.0,146.619995,149.759995,136.09664899999999,92481400,GS
3,2013-03-01,148.119995,157.190002,144.679993,147.149994,134.179153,82855700,GS
4,2013-04-01,146.669998,151.449997,137.28999299999998,146.070007,133.194366,81816700,GS
5,2013-05-01,145.830002,165.830002,140.389999,162.080002,147.793091,89480300,GS
6,2013-06-01,161.559998,168.199997,148.71000700000002,151.25,138.353577,76021100,GS
7,2013-07-01,152.779999,167.41000400000001,149.279999,164.029999,150.043915,65295900,GS
8,2013-08-01,165.740005,169.690002,151.330002,152.130005,139.158524,52123900,GS
9,2013-09-01,154.479996,170.0,153.419998,158.21000700000002,145.193924,78759300,GS
10,2013-10-01,158.860001,163.350006,152.830002,160.860001,147.625885,75131900,GS
11,2013-11-01,161.029999,170.690002,159.610001,168.940002,155.041168,57399200,GS
12,2013-12-01,169.880005,177.440002,164.770004,177.259995,163.21086100000002,55718100,GS
13,2014-01-01,176.949997,181.130005,163.300003,164.119995,151.112305,67649400,GS
14,2014-02-01,165.149994,167.820007,159.770004,166.449997,153.257584,70386800,GS
15,2014-03-01,164.220001,175.58999599999999,160.770004,163.850006,151.372971,69380700,GS
16,2014-04-01,164.759995,167.669998,151.649994,159.820007,147.64984099999998,78693500,GS
17,2014-05-01,159.800003,163.429993,153.71000700000002,159.809998,147.640579,51072500,GS
18,2014-06-01,159.779999,171.080002,157.91000400000001,167.440002,155.2173,48294300,GS
19,2014-07-01,166.350006,177.479996,161.529999,172.869995,160.2509,59886100,GS
20,2014-08-01,172.380005,179.860001,168.020004,179.110001,166.035416,45996400,GS
21,2014-09-01,179.259995,188.580002,176.619995,183.570007,170.69754,52395400,GS
22,2014-10-01,183.190002,190.0,171.259995,189.990005,176.667404,82923700,GS
23,2014-11-01,190.350006,192.679993,187.550003,188.41000400000001,175.198212,40108300,GS
24,2014-12-01,188.0,198.059998,182.399994,193.830002,180.813599,70221600,GS
25,2015-01-01,195.300003,195.729996,172.320007,172.41000400000001,160.832047,64108200,GS
26,2015-02-01,172.990005,193.279999,172.259995,189.78999299999998,177.044846,50150200,GS
27,2015-03-01,190.0,194.25,182.71000700000002,187.970001,175.897583,50310800,GS
28,2015-04-01,187.940002,202.869995,186.96000700000002,196.419998,183.804886,55748200,GS
29,2015-05-01,198.449997,209.679993,194.009995,206.190002,192.947418,46697000,GS
30,2015-06-01,207.320007,218.770004,205.649994,208.78999299999998,195.989777,57901900,GS
31,2015-07-01,211.63000499999998,214.61000099999998,203.199997,205.070007,192.497864,51974500,GS
32,2015-08-01,205.75,207.779999,172.100006,188.600006,177.037567,65679800,GS
33,2015-09-01,184.240005,191.75,167.490005,173.759995,163.669601,75963800,GS
34,2015-10-01,174.399994,191.96000700000002,169.869995,187.5,176.611725,68601200,GS
35,2015-11-01,188.320007,199.899994,186.559998,190.020004,178.985367,50690700,GS
36,2015-12-01,191.220001,193.83999599999999,172.899994,180.229996,170.345215,65471000,GS
37,2016-01-01,175.78999299999998,177.5,151.119995,161.559998,152.699158,100189800,GS
38,2016-02-01,160.41000400000001,161.0,139.050003,149.529999,141.32896399999998,123724900,GS
39,2016-03-01,150.949997,158.899994,148.75,156.979996,149.01503,88703100,GS
40,2016-04-01,156.46000700000002,168.899994,149.369995,164.110001,155.783279,71372200,GS
41,2016-05-01,165.080002,167.190002,153.740005,159.479996,151.388199,58432900,GS
42,2016-06-01,157.899994,160.550003,138.199997,148.580002,141.61935400000002,84293800,GS
43,2016-07-01,148.490005,164.08999599999999,142.619995,158.809998,151.370117,65644400,GS
44,2016-08-01,158.809998,170.240005,155.369995,169.46000700000002,161.52117900000002,50549000,GS
45,2016-09-01,170.0,172.419998,157.770004,161.270004,154.315979,55335600,GS
46,2016-10-01,160.5,178.850006,160.25,178.240005,170.554245,58811600,GS
47,2016-11-01,179.0,220.770004,174.729996,219.289993,209.834122,90417900,GS
48,2016-12-01,220.92999300000002,245.57000699999998,220.350006,239.44999700000002,229.835037,96096900,GS
49,2017-01-01,242.69999700000002,247.770004,228.16000400000001,229.32000699999998,220.111816,83814200,GS
50,2017-02-01,230.50999500000003,252.649994,227.05000299999998,248.059998,238.099289,65167300,GS
51,2017-03-01,253.710007,255.149994,220.850006,229.72000099999997,221.07208300000002,90305600,GS
52,2017-04-01,230.0,232.88999900000002,213.17999300000002,223.80000299999998,215.374939,81431200,GS
53,2017-05-01,224.899994,228.88999900000002,209.619995,211.25999500000003,203.30699199999998,71757000,GS
54,2017-06-01,212.61000099999998,228.789993,210.789993,221.899994,214.26536600000003,74347400,GS
55,2017-07-01,224.460007,230.63999900000002,218.0,225.330002,217.57734700000003,63113900,GS
56,2017-08-01,227.08999599999999,235.830002,215.75,223.74000499999997,216.04205299999998,60429700,GS
57,2017-09-01,224.55000299999998,237.600006,214.63999900000002,237.190002,229.811493,55573100,GS
58,2017-10-01,237.19999700000002,247.080002,235.190002,242.479996,234.936935,59100600,GS
59,2017-11-01,243.88999900000002,250.789993,233.55000299999998,247.63999900000002,239.936417,54376000,GS
0,2012-12-01,65.0,65.91999799999999,60.209998999999996,61.849998,53.637294999999995,143325700,HD
1,2013-01-01,63.57,68.150002,62.380001,66.91999799999999,58.034088,127826000,HD
2,2013-02-01,67.620003,69.190002,63.82,68.5,59.404284999999994,143475800,HD
3,2013-03-01,68.379997,71.449997,68.089996,69.779999,60.514328000000006,128165200,HD
4,2013-04-01,69.510002,74.589996,69.510002,73.349998,63.960044999999994,155248500,HD
5,2013-05-01,73.18,81.559998,72.529999,78.660004,68.59025600000001,158696200,HD
6,2013-06-01,78.650002,79.68,72.410004,77.470001,67.55259699999999,177557000,HD
7,2013-07-01,77.629997,81.230003,76.629997,79.029999,69.254425,125062100,HD
8,2013-08-01,79.519997,80.5,73.110001,74.489998,65.276009,169108600,HD
9,2013-09-01,74.83000200000001,78.809998,72.209999,75.849998,66.467781,147410900,HD
10,2013-10-01,75.879997,78.599998,73.739998,77.889999,68.614677,164100100,HD
11,2013-11-01,77.980003,82.269997,74.779999,80.66999799999999,71.063629,138731300,HD
12,2013-12-01,80.449997,82.470001,77.699997,82.339996,72.53478199999999,128287300,HD
13,2014-01-01,82.110001,82.57,75.849998,76.849998,68.031143,137041800,HD
14,2014-02-01,76.639999,83.099998,73.959999,82.029999,72.61673,147322300,HD
15,2014-03-01,80.730003,83.199997,78.370003,79.129997,70.04950699999999,129832500,HD
16,2014-04-01,79.239998,81.150002,74.610001,79.510002,70.790756,161862300,HD
17,2014-05-01,79.510002,80.269997,75.32,80.230003,71.431824,120703800,HD
18,2014-06-01,80.25,81.470001,77.75,80.959999,72.081749,129672100,HD
19,2014-07-01,81.32,82.349998,77.949997,80.849998,72.40477800000001,127291500,HD
20,2014-08-01,80.559998,93.519997,79.660004,93.5,83.733406,148205800,HD
21,2014-09-01,93.040001,93.75,88.33000200000001,91.739998,82.157257,153432100,HD
22,2014-10-01,92.139999,99.260002,86.349998,97.519997,87.77471899999999,145336900,HD
23,2014-11-01,96.809998,99.800003,95.150002,99.400002,89.46685,103033400,HD
24,2014-12-01,99.489998,106.019997,96.989998,104.970001,94.48024699999999,118058000,HD
25,2015-01-01,105.160004,107.739998,100.239998,104.41999799999999,94.434074,109808700,HD
26,2015-02-01,104.779999,117.91999799999999,101.57,114.75,103.77619200000001,110415700,HD
27,2015-03-01,114.860001,117.989998,111.58000200000001,113.610001,102.745193,104110600,HD
28,2015-04-01,113.879997,116.25,106.620003,106.980003,97.247101,95675500,HD
29,2015-05-01,106.980003,116.480003,106.849998,111.41999799999999,101.283142,100397400,HD
30,2015-06-01,111.970001,113.709999,109.029999,111.129997,101.019539,104809700,HD
31,2015-07-01,112.449997,118.129997,110.16999799999999,117.029999,106.94780700000001,97800100,HD
32,2015-08-01,117.620003,123.800003,92.16999799999999,116.459999,106.426903,135234000,HD
33,2015-09-01,113.989998,119.82,111.800003,115.489998,105.54045900000001,122128700,HD
34,2015-10-01,116.230003,125.75,114.709999,123.639999,113.563667,97180400,HD
35,2015-11-01,124.239998,135.470001,118.610001,133.880005,122.96914699999999,111416100,HD
36,2015-12-01,133.520004,134.830002,130.009995,132.25,121.471985,99749700,HD
37,2016-01-01,130.110001,131.940002,113.589996,125.760002,116.022209,147050100,HD
38,2016-02-01,124.91999799999999,127.75,109.620003,124.120003,114.50918600000001,135914000,HD
39,2016-03-01,124.779999,134.28999299999998,123.980003,133.429993,123.098297,94146700,HD
40,2016-04-01,133.100006,137.0,131.75,133.889999,124.201927,82951100,HD
41,2016-05-01,134.369995,137.820007,130.020004,132.119995,122.559982,112394600,HD
42,2016-06-01,132.119995,132.729996,123.620003,127.690002,119.06390400000001,114046600,HD
43,2016-07-01,128.28999299999998,138.720001,128.119995,138.240005,128.90121499999998,78399700,HD
44,2016-08-01,138.059998,139.0,133.600006,134.119995,125.059525,91331300,HD
45,2016-09-01,134.479996,135.880005,125.349998,128.679993,120.602333,107739700,HD
46,2016-10-01,128.199997,130.449997,121.620003,122.010002,114.35104399999999,97360300,HD
47,2016-11-01,121.690002,132.139999,119.199997,129.399994,121.27714499999999,133565300,HD
48,2016-12-01,129.33999599999999,137.320007,128.679993,134.080002,126.33062,99553700,HD
49,2017-01-01,135.100006,139.369995,133.050003,137.580002,129.628326,83138300,HD
50,2017-02-01,137.66000400000001,146.330002,136.330002,144.91000400000001,136.53466799999998,75930200,HD
51,2017-03-01,146.720001,150.149994,145.830002,146.830002,138.34368899999998,92996000,HD
52,2017-04-01,146.940002,156.270004,145.759995,156.100006,147.973007,75716700,HD
53,2017-05-01,156.220001,160.860001,153.279999,153.509995,145.517868,93676400,HD
54,2017-06-01,153.520004,159.220001,150.75,153.399994,146.253922,100510600,HD
55,2017-07-01,154.389999,154.78999299999998,144.25,149.600006,142.630951,102500900,HD
56,2017-08-01,150.240005,156.050003,146.889999,149.869995,142.888367,114385100,HD
57,2017-09-01,150.259995,163.610001,149.759995,163.559998,156.86279299999998,110280500,HD
58,2017-10-01,164.199997,167.940002,161.509995,165.779999,158.991898,71346000,HD
59,2017-11-01,166.419998,180.669998,160.529999,179.820007,172.457001,103227500,HD
0,2012-12-01,190.759995,196.449997,186.940002,191.550003,149.573212,79320200,IBM
1,2013-01-01,194.08999599999999,208.580002,190.389999,203.070007,158.568695,87636600,IBM
2,2013-02-01,204.649994,205.350006,197.509995,200.830002,156.819534,64144100,IBM
3,2013-03-01,200.649994,215.899994,199.360001,213.30000299999998,167.257919,76023800,IBM
4,2013-04-01,212.80000299999998,214.88999900000002,187.679993,202.53999299999998,158.820557,108666600,IBM
5,2013-05-01,201.869995,211.979996,199.199997,208.020004,163.11763,90683600,IBM
6,2013-06-01,208.25,210.05000299999998,188.41000400000001,191.110001,150.56016499999998,80215000,IBM
7,2013-07-01,192.149994,200.940002,190.259995,195.03999299999998,153.656296,88079400,IBM
8,2013-08-01,196.649994,197.169998,181.100006,182.270004,143.59581,73077400,IBM
9,2013-09-01,183.630005,194.889999,182.309998,185.179993,146.617676,71488100,IBM
10,2013-10-01,185.33999599999999,186.990005,172.570007,179.21000700000002,141.8909,130967100,IBM
11,2013-11-01,179.809998,186.240005,177.309998,179.679993,142.263,100984900,IBM
12,2013-12-01,179.46000700000002,187.78999299999998,172.729996,187.570007,149.307556,97993100,IBM
13,2014-01-01,187.21000700000002,190.809998,175.33999599999999,176.679993,140.638992,123489300,IBM
14,2014-02-01,176.020004,186.119995,172.190002,185.169998,147.397095,87054800,IBM
15,2014-03-01,183.330002,195.630005,182.21000700000002,192.490005,154.06393400000002,118984000,IBM
16,2014-04-01,193.119995,199.21000700000002,187.009995,196.470001,157.249374,118441200,IBM
17,2014-05-01,196.309998,196.740005,182.330002,184.360001,147.55687,70018300,IBM
18,2014-06-01,184.759995,187.649994,179.270004,181.270004,145.928452,78501700,IBM
19,2014-07-01,181.699997,196.399994,181.699997,191.669998,154.30076599999998,97597800,IBM
20,2014-08-01,190.5,194.130005,183.580002,192.300003,154.807907,53454100,IBM
21,2014-09-01,192.679993,195.0,188.119995,189.830002,153.723282,64179600,IBM
22,2014-10-01,189.91000400000001,190.889999,161.100006,164.399994,133.13021899999998,146255300,IBM
23,2014-11-01,164.25,164.970001,159.800003,162.169998,131.324387,80015600,IBM
24,2014-12-01,161.639999,164.520004,150.5,160.440002,130.812653,101583300,IBM
25,2015-01-01,161.309998,163.309998,149.520004,153.309998,124.999298,117412100,IBM
26,2015-02-01,154.0,164.990005,151.509995,161.940002,132.035645,77656900,IBM
27,2015-03-01,161.940002,165.350006,153.399994,160.5,131.779541,104911500,IBM
28,2015-04-01,160.229996,175.130005,158.389999,171.28999299999998,140.638748,93836100,IBM
29,2015-05-01,173.199997,176.300003,168.83999599999999,169.649994,139.292191,57928700,IBM
30,2015-06-01,170.21000700000002,171.559998,162.119995,162.66000400000001,135.60034199999998,80847700,IBM
31,2015-07-01,163.970001,173.779999,158.5,161.990005,135.04183999999998,93854600,IBM
32,2015-08-01,161.699997,161.850006,140.619995,147.889999,123.28749099999999,93728000,IBM
33,2015-09-01,144.91000400000001,149.679993,141.149994,144.970001,121.856476,81813300,IBM
34,2015-10-01,145.309998,153.149994,137.330002,140.080002,117.746117,120475900,IBM
35,2015-11-01,140.5,142.800003,131.649994,139.419998,117.19136,85437000,IBM
36,2015-12-01,139.580002,141.399994,133.91000400000001,137.619995,116.76341200000002,97680800,IBM
37,2016-01-01,135.600006,136.889999,118.0,124.790001,105.87782299999999,126233100,IBM
38,2016-02-01,124.400002,134.919998,116.900002,131.029999,111.17215700000001,106715800,IBM
